FID,latitude,longitude,country_na,event_date,event_time
9731,35.978,103.685,China,2007/11/06 00:00:00+00, 
9732,31.8931,78.63,India,2013/07/27 00:00:00+00, 
9734,29.1832,81.5999,Nepal,2011/08/14 00:00:00+00, 
9735,24.5582,88.1825,Bangladesh,2015/04/19 00:00:00+00,09:00
9739,25.0728,92.3636,India,2015/08/19 00:00:00+00, 
9740,15.3826,73.9239,India,2012/09/01 00:00:00+00,04:00
9741,16.9623,121.2711,Philippines,2010/10/18 00:00:00+00,23:00
9745,22.7611,120.6824,China,2016/05/22 00:00:00+00, 
9746,4.1176,113.8359,Malaysia,2013/12/30 00:00:00+00, 
9748,19.3379,73.7767,India,2013/07/25 00:00:00+00,05:00
9749,21.6598,110.9276,China,2010/09/21 00:00:00+00,08:00
9754,19.19,73.009,India,2016/06/21 00:00:00+00,09:00
9756,16.9379,120.9263,Philippines,2015/08/21 00:00:00+00, 
9758,27.776999999999997,85.3717,Nepal,2008/09/11 00:00:00+00, 
9759,28.2654,104.1313,China,2013/07/05 00:00:00+00,05:00
9760,29.7911,80.058,India,2010/09/19 00:00:00+00, 
9761,21.4406,92.118,Bangladesh,2015/06/27 00:00:00+00,09:00
9762,29.1491,81.6165,Nepal,2014/07/21 00:00:00+00, 
9765,39.0712,70.4275,Tajikistan,2015/07/10 00:00:00+00, 
9766,34.7414,71.8631,Pakistan,2016/06/29 00:00:00+00, 
9771,31.410667,77.602553,India,2017/12/10 00:00:00+00, 
9774,5.379844,100.27220600000001,Malaysia,2017/09/15 00:00:00+00, 
9776,11.551766,124.552765,Philippines,2017/12/18 00:00:00+00, 
9777,39.859146,116.719633,China,2017/08/28 00:00:00+00, 
9778,22.692287,121.02058000000001,China,2018/08/11 00:00:00+00,11:00
9782,27.7172,83.4658,Nepal,2011/07/03 00:00:00+00, 
9785,25.6226,96.2946,Myanmar,2016/01/25 00:00:00+00, 
9791,18.5005,120.8417,Philippines,2009/10/08 00:00:00+00, 
9800,27.124000000000002,104.7281,China,2010/05/06 00:00:00+00,23:00
9802,16.9433,120.9099,Philippines,2016/10/16 00:00:00+00, 
9803,29.5885,80.2098,India,2009/08/08 00:00:00+00,02:00
9804,26.6597,106.7157,China,2012/06/10 00:00:00+00, 
9807,25.0821,91.7783,Bangladesh,2015/11/16 00:00:00+00, 
9809,9.75118564,77.08971658,India,2017/06/27 00:00:00+00, 
9811,20.5667,105.9,Vietnam,2008/01/04 00:00:00+00, 
9813,30.0667,79.0193,India,2011/06/29 00:00:00+00, 
9814,19.162,73.6873,India,2014/07/30 00:00:00+00,09:00
9819,31.5771,103.7368,China,2011/07/03 00:00:00+00,08:00
9820,27.5742,85.1509,Nepal,2014/08/14 00:00:00+00,15:00
9821,18.5158,73.1822,India,2014/05/07 00:00:00+00,17:00
9826,25.0333,98.4667,China,2007/07/19 00:00:00+00, 
9827,10.3607,123.8842,Philippines,2015/08/16 00:00:00+00, 
9829,28.3921,82.4696,Nepal,2014/09/16 00:00:00+00,03:00
9830,30.7314,78.4347,India,2013/07/18 00:00:00+00, 
9838,24.7837,121.5308,China,2015/09/30 00:00:00+00, 
9839,16.5281,107.5007,Vietnam,2016/10/07 00:00:00+00, 
9842,26.1062,91.8717,India,2015/07/25 00:00:00+00,09:00
9846,16.9729,120.6294,Philippines,2010/09/03 00:00:00+00, 
9847,18.4293,121.0796,Philippines,2009/10/08 00:00:00+00, 
9850,7.021,80.5913,Sri Lanka,2015/09/25 00:00:00+00, 
9854,32.7327,74.8556,India,2011/08/11 00:00:00+00, 
9856,16.3694,120.6059,Philippines,2011/06/24 00:00:00+00, 
9857,29.8521,80.553,Nepal,2016/10/04 00:00:00+00, 
9861,7.92237225,126.27067597,Philippines,2011/01/17 00:00:00+00, 
9863,29.5089,81.6693,Nepal,2015/06/29 00:00:00+00, 
9864,21.4758,101.5675,China,2011/07/01 00:00:00+00, 
9865,8.7031,124.7439,Philippines,2009/11/24 00:00:00+00, 
9868,33.6846,74.2453,India,2015/03/15 00:00:00+00,18:00
9870,32.2239,76.3226,India,2015/07/18 00:00:00+00, 
9871,35.2882,73.2242,Pakistan,2015/10/26 00:00:00+00, 
9872,26.1295,91.7056,India,2014/09/22 00:00:00+00, 
9873,27.166999999999998,88.3652,India,2010/08/20 00:00:00+00, 
9878,26.1807,94.5497,India,2013/08/04 00:00:00+00, 
9883,30.1035,78.4265,India,2010/09/19 00:00:00+00, 
9887,2.5248,112.3254,Malaysia,2011/10/24 00:00:00+00,22:00
9888,24.5308,92.5121,India,2016/05/18 00:00:00+00,08:00
9889,33.1754,75.8103,India,2015/03/21 00:00:00+00, 
9890,32.9918,75.1945,India,2013/07/29 00:00:00+00,10:00
9892,30.5319,79.3541,India,2011/06/07 00:00:00+00, 
9893,13.0536,121.4036,Philippines,2014/12/09 00:00:00+00,02:00
9894,24.9434,67.0645,Pakistan,2015/10/13 00:00:00+00,23:00
9897,3.1507,101.7058,Malaysia,2013/05/08 00:00:00+00, 
9898,-6.8717,106.8903,Indonesia,2012/11/18 00:00:00+00, 
9900,34.4955,132.5259,Japan,2014/10/20 00:00:00+00,09:00
9901,22.3704,103.2816,Vietnam,2013/09/05 00:00:00+00, 
9902,35.9196,128.2829,South Korea,2012/09/17 00:00:00+00, 
9903,30.7362,78.44,India,2012/08/14 00:00:00+00, 
9904,25.4749,93.1477,India,2010/10/09 00:00:00+00, 
9905,26.1097,91.7747,India,2014/09/22 00:00:00+00, 
9907,8.4552,124.6318,Philippines,2011/12/17 00:00:00+00, 
9910,15.8513,73.8161,India,2011/07/17 00:00:00+00,00:00
9912,36.55,137.2279,Japan,2008/07/25 00:00:00+00, 
9917,39.3838,113.146,China,2012/04/01 00:00:00+00,07:00
9918,7.8339,125.5986,Philippines,2008/01/31 00:00:00+00,23:00
9923,22.479713,77.970495,India,2016/08/07 00:00:00+00, 
9924,6.3879,124.7962,Philippines,2011/01/18 00:00:00+00, 
9926,7.6,125.9667,Philippines,2014/01/12 00:00:00+00, 
9927,7.736255099999999,125.52146873,Philippines,2017/01/24 00:00:00+00,unknown
9928,19.17066427,73.02142667,India,2017/06/26 00:00:00+00, 
9931,7.17458616,125.60630528,Philippines,2017/01/05 00:00:00+00,14:00
9937,1.45079,124.85033999999999,Indonesia,2016/12/17 00:00:00+00,unknown
9938,30.61461423,78.3157525,India,2017/04/06 00:00:00+00, 
9941,0.39819,123.22338381,Indonesia,2017/01/31 00:00:00+00,unknown
9942,35.72120055,74.81907701,Pakistan,2017/04/22 00:00:00+00, 
9943,-7.50152905,110.32540726,Indonesia,2017/02/26 00:00:00+00,unknown
9946,31.10312666,77.20355516,India,2017/09/02 00:00:00+00,14:00
9947,28.10756941,94.18315697,India,2017/06/20 00:00:00+00,09:00
9951,10.3789,123.8514,Philippines,2007/11/20 00:00:00+00, 
9952,29.1376,118.4155,China,2014/01/20 00:00:00+00,16:00
9953,30.8987,78.3399,India,2010/09/04 00:00:00+00, 
9955,24.79591421,93.72386429,India,2017/03/30 00:00:00+00,unknown
9957,35.44377033,73.98356806,Pakistan,2017/04/06 00:00:00+00, 
9958,34.89483946,72.79989006,Pakistan,2017/02/22 00:00:00+00,unknown
9959,28.282927,83.58315400000001,Nepal,2016/09/18 00:00:00+00,22:00
9962,34.58916028,74.24641226,India,2017/04/18 00:00:00+00, 
9963,7.159883,80.562102,Sri Lanka,2016/11/18 00:00:00+00, 
9967,24.83507319,93.89896294,India,2017/07/09 00:00:00+00,09:00
9975,25.167803,92.019575,Bangladesh,2017/03/08 00:00:00+00,unknown
9977,33.27070612,75.17529327,India,2017/02/04 00:00:00+00,unknown
9978,33.288297,75.178026,India,2017/02/28 00:00:00+00,unknown
9980,20.83341,86.03500799999999,India,2016/10/24 00:00:00+00,08:00
9990,-6.987102,107.460851,Indonesia,2017/03/10 00:00:00+00,unknown
9991,32.25158781,111.59675129,China,2017/01/20 00:00:00+00,19:00
9993,39.11723618,68.48382541,Tajikistan,2017/07/03 00:00:00+00, 
9997,27.04040393,89.90633458,Bhutan,2017/07/08 00:00:00+00, 
10003,31.7077,76.9313,India,2011/08/13 00:00:00+00,09:00
10009,16.431356,120.65546,Philippines,2017/10/14 00:00:00+00,17:00
10013,5.368532,102.025023,Malaysia,2017/11/04 00:00:00+00,18:00
10015,28.111965,85.31099807,Nepal,2018/12/31 00:00:00+00,unknown
10034,27.9358,85.1893,Nepal,2011/07/19 00:00:00+00, 
10035,27.8953,85.6016,Nepal,2014/08/07 00:00:00+00,23:00
10037,33.9659,74.3313,India,2007/03/23 00:00:00+00, 
10040,29.7,67.3833,Pakistan,2008/02/03 00:00:00+00, 
10041,30.9035,77.0965,India,2010/09/19 00:00:00+00, 
10045,32.8853,131.0054,Japan,2016/04/16 00:00:00+00,09:00
10047,5.9872,116.6928,Malaysia,2013/05/29 00:00:00+00, 
10055,22.9798,121.1571,China,2007/08/26 00:00:00+00, 
10057,7.0808,80.7354,Sri Lanka,2011/04/23 00:00:00+00, 
10060,26.0977,94.7031,India,2013/06/07 00:00:00+00, 
10064,30.7394,78.5306,India,2013/06/12 00:00:00+00,22:00
10065,22.7559,103.1612,China,2013/12/23 00:00:00+00,09:00
10075,10.2443,123.8332,Philippines,2011/10/12 00:00:00+00,12:00
10076,9.8678,76.7705,India,2010/10/27 00:00:00+00,18:00
10082,36.9338,138.6578,Japan,2014/12/18 00:00:00+00,23:00
10083,-6.5644,106.2522,Indonesia,2012/01/14 00:00:00+00, 
10084,23.6539,121.0134,China,2008/09/15 00:00:00+00, 
10085,29.158,81.5714,Nepal,2016/05/19 00:00:00+00,23:00
10092,33.5708,73.494,Pakistan,2007/03/20 00:00:00+00, 
10093,33.6549,74.6326,India,2008/10/22 00:00:00+00, 
10098,8.2117,77.312,India,2016/05/20 00:00:00+00,01:00
10099,30.9085,78.3299,India,2015/08/15 00:00:00+00, 
10102,14.8435,120.2683,Philippines,2016/10/01 00:00:00+00, 
10103,10.715,122.2342,Philippines,2013/10/07 00:00:00+00,08:00
10104,26.1978,91.7665,India,2010/04/20 00:00:00+00, 
10105,13.985999999999999,75.452,India,2008/08/12 00:00:00+00,23:00
10107,29.9121,78.1723,India,2011/08/12 00:00:00+00, 
10110,18.2,120.65,Philippines,2008/07/29 00:00:00+00, 
10111,32.6443,130.6279,Japan,2015/06/11 00:00:00+00,09:00
10116,36.0282,74.548,Pakistan,2015/12/25 00:00:00+00,23:00
10118,16.9945,120.8209,Philippines,2012/06/19 00:00:00+00, 
10126,30.0554,102.6171,China,2016/07/08 00:00:00+00,23:00
10127,28.02,84.96,Nepal,2010/07/16 00:00:00+00, 
10130,31.4161,77.4153,India,2010/09/19 00:00:00+00, 
10132,28.4101,129.5901,Japan,2010/10/19 00:00:00+00, 
10134,27.1748,88.6458,India,2012/06/07 00:00:00+00,04:00
10136,31.5423,104.1298,China,2010/08/12 00:00:00+00, 
10140,-5.857686,144.236673,Papua New Guinea,2016/10/31 00:00:00+00,unknown
10141,-6.09532733,145.02236000000002,Papua New Guinea,2017/02/19 00:00:00+00,unknown
10142,-6.50226004,147.06171036,Papua New Guinea,2017/01/10 00:00:00+00,unknown
10145,26.191688,91.810079,India,2016/12/15 00:00:00+00, 
10150,5.390276,102.064002,Malaysia,2017/01/01 00:00:00+00,04:00
10154,4.470971,101.379313,Malaysia,2016/12/25 00:00:00+00,20:00
10157,-8.1998865,115.33067838,Indonesia,2017/02/17 00:00:00+00,unknown
10159,26.16066111,91.85294885,India,2017/04/05 00:00:00+00, 
10160,10.36635804,123.87984875,Philippines,2017/01/18 00:00:00+00,02:00
10162,33.40832011,75.20596208,India,2017/04/08 00:00:00+00,unknown
10164,28.471897,84.811891,Nepal,2016/09/16 00:00:00+00, 
10167,27.20938411,93.61539279,India,2017/07/11 00:00:00+00,16:00
10168,27.11610665,93.79559574,India,2017/07/09 00:00:00+00, 
10169,19.603396,105.21971200000002,Vietnam,2016/09/14 00:00:00+00,unknown
10170,-7.853664500000001,111.67960112,Indonesia,2017/04/09 00:00:00+00, 
10172,36.2806339,74.61062816,Pakistan,2017/04/22 00:00:00+00, 
10177,4.54946053,101.41987676,Malaysia,2017/01/24 00:00:00+00,03:00
10178,-7.38114988,109.18387861,Indonesia,2017/02/20 00:00:00+00,00:00
10180,22.64753,92.15455,Bangladesh,2017/03/16 00:00:00+00,unknown
10181,25.995587,101.82985500000001,China,2016/09/17 00:00:00+00, 
10185,32.95544044,74.9648329,India,2017/04/08 00:00:00+00, 
10189,3.30039116,102.07992661,Malaysia,2017/01/24 00:00:00+00,unknown
10194,25.59124726,104.84398846,China,2017/03/26 00:00:00+00,01:00
10196,33.153219,75.678275,India,2017/04/02 00:00:00+00, 
10197,12.183736,109.171376,Vietnam,2016/12/20 00:00:00+00,04:00
10199,34.40393623,74.26149296,India,2017/04/07 00:00:00+00, 
10201,7.160382000000001,80.45979,Sri Lanka,2016/12/08 00:00:00+00, 
10206,11.78127207,78.19387995,India,2017/02/03 00:00:00+00,18:00
10210,25.67836832,91.9234343,India,2017/06/17 00:00:00+00, 
10217,33.40307977,75.68061125,India,2017/03/25 00:00:00+00,unknown
10218,24.8029,93.6228,India,2010/08/24 00:00:00+00,06:00
10225,24.86388954,93.62191829,India,2018/05/10 00:00:00+00,11:00
10227,21.20699936,92.16462651,Bangladesh,2018/05/04 00:00:00+00, 
10232,14.84956867,120.39469253,Philippines,2018/04/26 00:00:00+00, 
10236,22.88103189,93.20292380000001,Myanmar,1970/01/01 00:00:00+00, 
10237,22.87612739,93.53137263,Myanmar,1970/01/01 00:00:00+00, 
10238,22.8341935,93.54039932,Myanmar,1970/01/01 00:00:00+00, 
10239,22.83489265,93.54663401,Myanmar,1970/01/01 00:00:00+00, 
10240,22.81570622,93.55649245,Myanmar,1970/01/01 00:00:00+00, 
10241,19.74845546,94.37475148,Myanmar,1970/01/01 00:00:00+00, 
10242,18.70647883,94.67455838,Myanmar,1970/01/01 00:00:00+00, 
10243,18.74226189,94.67572170000001,Myanmar,1970/01/01 00:00:00+00, 
10244,7.8347,98.3138,Thailand,2013/10/05 00:00:00+00,14:00
10246,28.285,83.8521,Nepal,2014/09/19 00:00:00+00, 
10248,26.8016,88.0499,Nepal,2012/10/01 00:00:00+00, 
10249,24.3504,121.7755,China,2016/06/20 00:00:00+00, 
10251,14.8851,120.2329,Philippines,2013/09/22 00:00:00+00, 
10252,2.6985,102.0025,Malaysia,2014/11/27 00:00:00+00,19:00
10253,25.1167,121.4833,China,2007/10/05 00:00:00+00, 
10255,30.4326,78.0767,India,2010/09/19 00:00:00+00, 
10257,25.51614662,94.2341227,India,2011/06/21 00:00:00+00, 
10258,29.0834,81.5834,Nepal,2010/08/30 00:00:00+00, 
10259,11.1345,124.9677,Philippines,2011/03/16 00:00:00+00, 
10260,15.3739,73.8911,India,2016/06/23 00:00:00+00,09:00
10261,30.1642,78.2936,India,2016/07/17 00:00:00+00, 
10262,4.0677,113.831,Malaysia,2014/01/22 00:00:00+00, 
10264,15.7156,73.8049,India,2013/09/30 00:00:00+00, 
10265,22.7099,113.9349,China,2015/12/20 00:00:00+00,00:00
10268,1.1188,110.2726,Indonesia,2015/01/18 00:00:00+00,09:00
10271,16.624000000000002,97.93799999999999,Myanmar,2008/08/13 00:00:00+00, 
10272,23.6244,105.7794,China,2015/08/22 00:00:00+00,19:00
10282,7.60404315,125.86702666,Philippines,2017/01/24 00:00:00+00,unknown
10284,8.64700161,124.77493464,Philippines,2017/01/08 00:00:00+00,unknown
10288,23.1297,120.6161,China,2010/05/23 00:00:00+00,15:00
10292,25.2568,92.3825,India,2015/08/19 00:00:00+00, 
10294,28.0822,96.5316,India,2016/05/01 00:00:00+00, 
10296,25.6127,96.2961,Myanmar,2016/05/23 00:00:00+00,20:00
10297,10.3318,123.8866,Philippines,2011/10/13 00:00:00+00,09:00
10298,28.0537,83.961,Nepal,2011/07/02 00:00:00+00, 
10300,6.8870000000000005,125.4383,Philippines,2011/05/04 00:00:00+00,09:00
10302,26.1963,91.8074,India,2016/07/14 00:00:00+00, 
10303,32.351,77.2234,India,2009/09/03 00:00:00+00, 
10307,27.86624658,84.63118672,Nepal,2010/09/17 00:00:00+00,09:00
10308,27.20517346,86.65683342,Nepal,2011/07/03 00:00:00+00, 
10309,16.4605,120.5765,Philippines,2009/10/09 00:00:00+00, 
10310,29.9987,103.0255,China,2016/04/01 00:00:00+00, 
10311,27.0869,93.6086,India,2014/08/17 00:00:00+00, 
10312,5.9555,116.0924,Malaysia,2008/11/27 00:00:00+00, 
10314,10.675999999999998,106.6939,Vietnam,2012/08/31 00:00:00+00,01:00
10315,7.41839632,80.60846422,Sri Lanka,2010/04/27 00:00:00+00, 
10317,24.9441,67.0317,Pakistan,2012/02/21 00:00:00+00,08:00
10318,39.316,68.5748,Tajikistan,2016/05/09 00:00:00+00, 
10322,30.7395,77.2847,India,2012/08/24 00:00:00+00, 
10327,12.43205911,75.73750347,India,2018/08/16 00:00:00+00, 
10329,25.14429782,93.97198129,India,2017/06/05 00:00:00+00, 
10381,23.89,100.0845,China,2008/11/01 00:00:00+00, 
10382,27.478,88.527,India,2009/07/01 00:00:00+00,06:00
10385,22.1915,104.4989,Vietnam,2011/05/12 00:00:00+00, 
10389,-6.8628,107.9299,Indonesia,2016/09/25 00:00:00+00, 
10391,32.8747,130.9837,Japan,2016/04/16 00:00:00+00, 
10393,30.7652,78.5925,India,2011/07/09 00:00:00+00, 
10395,10.37,123.89,Philippines,2012/02/14 00:00:00+00, 
10396,10.42,123.91,Philippines,2012/02/14 00:00:00+00, 
10397,30.885,78.6695,India,2013/06/16 00:00:00+00, 
10398,26.144544699999997,94.24416766,India,2017/07/01 00:00:00+00,22:00
10399,26.20450454,91.87202793,India,2017/07/03 00:00:00+00,07:00
10400,22.69040325,104.45308515,Vietnam,2017/07/03 00:00:00+00, 
10401,26.092493,94.25752299999999,India,2016/09/05 00:00:00+00, 
10402,27.833565000000004,85.201673,Nepal,2016/09/04 00:00:00+00,08:00
10403,27.167781,87.055222,Nepal,2017/07/03 00:00:00+00,22:00
10404,31.956546000000003,77.109719,India,2016/09/02 00:00:00+00, 
10406,26.11613908,94.24222574,India,2017/07/01 00:00:00+00,22:00
10408,23.69461107,92.87641207,India,2017/06/28 00:00:00+00,unknown
10410,11.34165808,76.8694278,India,2017/06/01 00:00:00+00,10:00
10414,24.19467451,91.82931979,India,2017/06/03 00:00:00+00,22:00
10417,19.170539,73.022276,India,2016/08/29 00:00:00+00,04:00
10418,3.1857830000000003,101.677787,Malaysia,2016/08/30 00:00:00+00,15:00
10419,6.190195,100.331416,Malaysia,2017/06/30 00:00:00+00, 
10420,23.73941422,92.71505961,India,2017/06/01 00:00:00+00, 
10421,26.10035658,91.87351723,India,2017/07/03 00:00:00+00, 
10422,22.225713,113.921806,China,2016/09/07 00:00:00+00, 
10423,33.8778,74.3333,India,2007/03/19 00:00:00+00, 
10425,11.5515,125.0725,Philippines,2014/01/11 00:00:00+00, 
10426,22.5333,89.4,Bangladesh,2007/10/15 00:00:00+00, 
10427,35.3585,75.6355,Pakistan,2010/07/29 00:00:00+00, 
10432,16.5505,120.8299,Philippines,2012/06/19 00:00:00+00, 
10434,28.1018,102.1778,China,2012/08/18 00:00:00+00, 
10436,33.2407,75.2373,India,2012/01/12 00:00:00+00,22:00
10439,34.1416,77.4871,India,2010/08/06 00:00:00+00,00:00
10441,28.4314,109.4872,China,2016/07/17 00:00:00+00, 
10445,26.88,88.28,India,2011/06/17 00:00:00+00, 
10449,15.234000000000002,108.4852,Vietnam,2007/11/05 00:00:00+00, 
10450,19.0397,72.907,India,2012/09/03 00:00:00+00, 
10451,16.5132,120.8246,Philippines,2015/08/21 00:00:00+00, 
10457,29.2944,81.3,Nepal,2009/10/06 00:00:00+00, 
10463,25.1175,92.8573,India,2012/06/03 00:00:00+00, 
10470,34.5677,73.1543,Pakistan,2011/02/05 00:00:00+00, 
10473,19.3074,101.8343,Laos,2013/08/13 00:00:00+00, 
10474,34.3006,105.8268,China,2013/07/26 00:00:00+00,09:00
10475,-2.53,140.7161,Indonesia,2013/01/24 00:00:00+00, 
10476,2.3078,97.8297,Indonesia,2008/02/01 00:00:00+00, 
10478,3.0651,101.7342,Malaysia,2014/12/31 00:00:00+00,18:00
10479,10.4775,123.76299999999999,Philippines,2014/12/29 00:00:00+00, 
10481,24.8286,93.5935,India,2011/05/31 00:00:00+00,14:00
10482,16.5332,80.6103,India,2010/08/31 00:00:00+00, 
10483,7.4237,80.6104,Sri Lanka,2010/11/26 00:00:00+00, 
10484,14.8489,120.2652,Philippines,2016/07/09 00:00:00+00, 
10486,19.153,72.9266,India,2010/06/25 00:00:00+00, 
10489,7.2,126.046,Philippines,2009/05/18 00:00:00+00, 
10490,29.7453,98.5567,China,2011/10/22 00:00:00+00,07:00
10494,10.3448,77.5666,India,2015/07/09 00:00:00+00, 
10495,30.9013,79.5322,India,2010/09/19 00:00:00+00,18:00
10497,-6.8122,107.1453,Indonesia,2012/04/02 00:00:00+00,22:00
10498,27.7801,84.4384,Nepal,2013/07/06 00:00:00+00,09:00
10500,30.4542,78.3911,India,2013/06/24 00:00:00+00, 
10507,35.4481,139.6421,Japan,2012/09/24 00:00:00+00,00:00
10509,31.1628,77.7241,India,2013/07/06 00:00:00+00, 
10510,12.7512,124.0328,Philippines,2010/11/14 00:00:00+00, 
10513,27.5108,86.02,Nepal,2016/04/10 00:00:00+00,23:00
10514,1.3745,110.36,Malaysia,2013/12/30 00:00:00+00,07:00
10516,6.06735738,116.58878539,Malaysia,2015/06/15 00:00:00+00,15:00
10518,32.2278,78.071,India,2012/08/18 00:00:00+00, 
10521,25.1657,101.58,China,2008/11/01 00:00:00+00, 
10523,30.0712,80.2386,India,2013/07/04 00:00:00+00, 
10524,30.8203,78.6185,India,2013/07/25 00:00:00+00, 
10526,32.2322,76.3037,India,2013/08/07 00:00:00+00,03:00
10528,27.9142,83.7876,Nepal,2013/07/22 00:00:00+00, 
10530,13.6048,123.5215,Philippines,2012/02/12 00:00:00+00, 
10531,24.956,121.3249,China,2010/05/02 00:00:00+00, 
10533,7.1623,80.4484,Sri Lanka,2016/05/18 00:00:00+00, 
10537,15.5935,73.9434,India,2011/06/14 00:00:00+00,08:00
10538,26.0481,94.4619,India,2013/08/04 00:00:00+00, 
10545,28.4517,119.9169,China,2009/08/16 00:00:00+00,15:00
10547,35.6126,135.9674,Japan,2013/09/16 00:00:00+00, 
10548,10.3018,77.1711,India,2009/11/08 00:00:00+00, 
10552,26.19037705,91.77306002,India,2017/07/10 00:00:00+00, 
10554,31.5986,78.4384,India,2013/06/16 00:00:00+00, 
10556,18.74830719,94.69675679,Myanmar,1970/01/01 00:00:00+00, 
10557,16.3844533,98.36973975,Myanmar,1970/01/01 00:00:00+00, 
10558,16.29079433,98.16029762,Myanmar,1970/01/01 00:00:00+00, 
10559,17.70639541,94.81696524,Myanmar,1970/01/01 00:00:00+00, 
10560,17.72728875,94.80169157,Myanmar,1970/01/01 00:00:00+00, 
10561,18.22419369,94.71674854,Myanmar,1970/01/01 00:00:00+00, 
10562,11.99312889,98.94057598,Myanmar,1970/01/01 00:00:00+00, 
10563,13.39314415,99.13666909,Myanmar,1970/01/01 00:00:00+00, 
10564,13.68206886,98.85905179999999,Myanmar,1970/01/01 00:00:00+00, 
10565,26.07285762,98.52188394,Myanmar,1970/01/01 00:00:00+00, 
10566,20.13390167,97.69992618,Myanmar,1970/01/01 00:00:00+00, 
10567,24.13562007,95.78717009,Myanmar,1970/01/01 00:00:00+00, 
10568,24.35678737,97.64352023,Myanmar,1970/01/01 00:00:00+00, 
10569,22.50333781,93.58221400000001,Myanmar,1970/01/01 00:00:00+00, 
10570,22.49240163,93.58399341,Myanmar,1970/01/01 00:00:00+00, 
10571,22.5148325,93.60519398,Myanmar,1970/01/01 00:00:00+00, 
10572,22.52836261,93.59803302,Myanmar,1970/01/01 00:00:00+00, 
10573,20.94902703,92.42810546,Myanmar,1970/01/01 00:00:00+00, 
10574,20.93237338,92.41633488,Myanmar,1970/01/01 00:00:00+00, 
10575,20.75162875,93.17763891,Myanmar,1970/01/01 00:00:00+00, 
10576,25.68943823,97.44694093,Myanmar,1970/01/01 00:00:00+00, 
10577,25.69219189,97.44599323,Myanmar,1970/01/01 00:00:00+00, 
10578,25.69429273,97.44719805,Myanmar,1970/01/01 00:00:00+00, 
10579,25.66452526,97.43484235,Myanmar,1970/01/01 00:00:00+00, 
10580,25.66514659,97.4360382,Myanmar,1970/01/01 00:00:00+00, 
10581,25.66632812,97.43860582,Myanmar,1970/01/01 00:00:00+00, 
10582,21.18842743,92.70301689,Myanmar,1970/01/01 00:00:00+00, 
10583,21.1969263,93.95925326,Myanmar,1970/01/01 00:00:00+00, 
10584,21.44361161,93.99961964,Myanmar,1970/01/01 00:00:00+00, 
10585,21.39511071,93.12050743,Myanmar,1970/01/01 00:00:00+00, 
10586,21.40421758,93.09149035,Myanmar,1970/01/01 00:00:00+00, 
10587,18.6715807,96.09590859,Myanmar,1970/01/01 00:00:00+00, 
10588,13.38233218,99.11297293,Myanmar,1970/01/01 00:00:00+00, 
10589,13.36294144,99.06759742,Myanmar,1970/01/01 00:00:00+00, 
10590,12.69191115,98.96568304,Myanmar,1970/01/01 00:00:00+00, 
10591,13.24802674,99.05743441,Myanmar,1970/01/01 00:00:00+00, 
10592,26.07325038,97.70139181,Myanmar,1970/01/01 00:00:00+00, 
10593,26.35893536,97.23665416,Myanmar,1970/01/01 00:00:00+00, 
10594,14.78309354,97.84418291,Myanmar,1970/01/01 00:00:00+00, 
10595,14.97990243,97.94501003,Myanmar,1970/01/01 00:00:00+00, 
10596,15.12501441,97.98723628,Myanmar,1970/01/01 00:00:00+00, 
10597,15.16560232,97.94436931,Myanmar,1970/01/01 00:00:00+00, 
10598,15.16229692,97.95272141,Myanmar,1970/01/01 00:00:00+00, 
10604,34.6651,73.961,India,2014/03/18 00:00:00+00, 
10605,24.3069,93.125,India,2010/09/16 00:00:00+00,03:00
10610,12.0311,124.9919,Philippines,2011/01/08 00:00:00+00, 
10611,5.852,118.0556,Malaysia,2013/01/16 00:00:00+00,13:00
10618,26.8843,88.1835,India,2015/06/30 00:00:00+00,23:00
10621,27.8189,99.7022,China,2011/07/02 00:00:00+00,01:00
10623,28.9,80.87,Nepal,2008/07/18 00:00:00+00, 
10628,-3.2342,102.2787,Indonesia,2016/04/28 00:00:00+00, 
10629,32.2241,76.3374,India,2015/07/31 00:00:00+00,18:00
10635,27.4489,104.8748,China,2013/01/11 00:00:00+00,09:00
10638,32.9148,75.0556,India,2014/09/06 00:00:00+00, 
10640,23.9034,120.9334,China,2012/05/28 00:00:00+00,08:00
10645,33.220138,75.796448,India,2017/03/19 00:00:00+00,unknown
10648,25.481623000000003,93.141692,India,2017/04/04 00:00:00+00, 
10653,35.08160909,72.97571516,Pakistan,2017/04/24 00:00:00+00,unknown
10656,25.118398000000003,92.853913,India,2017/04/04 00:00:00+00, 
10660,1.7608669999999997,112.59511599999999,Malaysia,2017/03/18 00:00:00+00,unknown
10662,1.40144928,110.32435646,Malaysia,2017/01/23 00:00:00+00,unknown
10668,12.856627,102.60828599999999,Cambodia,2016/11/26 00:00:00+00,19:00
10671,13.9764106,120.91089332,Philippines,2017/04/08 00:00:00+00, 
10672,3.29806591,101.73115153,Malaysia,2016/12/27 00:00:00+00, 
10673,-6.83057516,106.83054745,Indonesia,2017/04/15 00:00:00+00, 
10675,11.34376314,76.79310973,India,2017/01/30 00:00:00+00,unknown
10680,33.38630872,130.93753543,Japan,2017/07/06 00:00:00+00, 
10686,28.308296999999996,83.17439300000001,Nepal,2017/03/05 00:00:00+00,unknown
10687,32.3614925,77.23398736,India,2017/04/23 00:00:00+00, 
